step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,adaptation_active,adaptation_remaining,predictor_lr,active_slow_ema,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
58999,-1.32152557,0,0.00000000,192,1.00000000,1,0,1,1,0.00000000,0.99958917,99.95891749,0.00614313,0.04418362,-0.03804049,0,0,0,0,0,1,0,1,2599,0.00020000,0.99000000,0,-10.22082615,-8.89930058,8.55519485,8.48657513,0.07337465,0.07173944,13.07007837
59000,-0.35611725,0,0.00000000,182,0.99999999,1,0,0,0,nan,nan,nan,0.00614313,0.04418362,-0.03804049,0,0,0,0,0,1,0,1,2598,0.00020000,0.99000000,0,-41.86159134,-41.50547409,1.60932779,1.61407328,0.01675349,0.01716324,42.49098969
59099,-3.20872593,0,0.00000000,137,0.99999888,1,0,1,1,0.00000000,0.99010046,99.01004571,0.00491451,0.04374179,-0.03882728,0,0,0,0,0,1,0,1,2499,0.00020000,0.99000000,0,-8.87325287,-5.66452694,9.46504879,8.91215134,0.03693394,0.04423308,8.86915314
59100,0.04014397,1,0.00000000,295,1.00000000,1,0,0,0,nan,nan,nan,0.00491451,0.04374179,-0.03882728,0,0,0,0,0,1,0,1,2498,0.00020000,0.99000000,0,-13.40618896,-13.44633293,12.76792240,12.32004642,0.03677312,0.03451611,14.91924953
59199,-0.67023945,0,0.00000000,190,0.99999999,1,0,1,1,0.00000000,0.99904076,99.90407556,0.00393161,0.04330437,-0.03937276,0,0,0,0,0,1,0,1,2399,0.00020000,0.99000000,0,-11.79672718,-11.12648773,17.71817780,18.30280304,0.20091517,0.22056291,12.80260372
59200,-1.46023369,0,0.00000000,341,1.00000000,1,0,0,0,nan,nan,nan,0.00393161,0.04330437,-0.03937276,0,0,0,0,0,1,0,1,2398,0.00020000,0.99000000,0,-12.81157684,-11.35134315,11.23735809,10.94992256,0.17545597,0.15413360,19.81424999
59299,-0.23823166,0,0.00000000,426,1.00000000,1,0,1,1,0.00000000,0.99835055,99.83505470,0.00314528,0.04287132,-0.03972604,0,0,0,0,0,1,0,1,2299,0.00020000,0.99000000,0,-8.58843899,-8.35020733,12.51661968,12.36155033,0.05889994,0.05000866,8.65839132
59300,1.01136208,1,0.00000000,50,0.99326205,1,0,0,0,nan,nan,nan,0.00314528,0.04287132,-0.03972604,0,0,0,0,0,1,0,1,2298,0.00020000,0.99000000,0,-8.68603420,-9.69739628,10.71274662,10.20947742,0.04494742,0.04140020,8.63729223
59399,-1.71271181,0,0.00000000,103,0.99996637,1,0,1,1,0.00000000,0.99795546,99.79554639,0.00251623,0.04244261,-0.03992638,0,0,0,0,0,1,0,1,2199,0.00020000,0.99000000,0,-6.14083958,-4.42812777,8.96345139,9.03763962,0.05029320,0.04341045,7.35880351
59400,-0.98485088,0,0.00000000,283,1.00000000,1,0,0,0,nan,nan,nan,0.00251623,0.04244261,-0.03992638,0,0,0,0,0,1,0,1,2198,0.00020000,0.99000000,0,-13.39505386,-12.41020298,18.76996803,19.61588669,0.13927756,0.13634171,12.81136640
59499,-0.95868349,0,0.00000000,208,1.00000000,1,0,1,1,0.00000000,0.99593130,99.59312990,0.00201298,0.04201818,-0.04000520,0,0,0,0,0,1,0,1,2099,0.00020000,0.99000000,0,-5.90927887,-4.95059538,7.61983395,8.05625439,0.06933913,0.05656413,6.54298139
59500,-1.67242241,0,0.00000000,107,0.99997746,1,0,0,0,nan,nan,nan,0.00201298,0.04201818,-0.04000520,0,0,0,0,0,1,0,1,2098,0.00020000,0.99000000,0,-11.08857727,-9.41615486,17.86333847,19.14695549,0.11633301,0.10789544,12.11968212
59599,-0.05829287,0,0.00000000,482,1.00000000,1,0,1,1,0.00000000,0.99526458,99.52645826,0.00161039,0.04159800,-0.03998762,0,0,0,0,0,1,0,1,1999,0.00020000,0.99000000,0,-6.60592270,-6.54762983,7.06052732,7.17251348,0.08703603,0.09154604,7.35061038
59600,-0.85988045,0,0.00000000,182,0.99999999,1,0,0,0,nan,nan,nan,0.00161039,0.04159800,-0.03998762,0,0,0,0,0,1,0,1,1998,0.00020000,0.99000000,0,-8.55393124,-7.69405079,7.80161810,7.88323736,0.04796624,0.03627400,9.45239677
59699,-1.18879414,0,0.00000000,89,0.99986361,1,0,1,1,0.00000000,0.99599188,99.59918839,0.00128831,0.04118202,-0.03989371,0,0,0,0,0,1,0,1,1899,0.00020000,0.99000000,0,-7.19414425,-6.00535011,14.60059071,14.87057018,0.24189490,0.28042626,7.49245898
59700,-0.87645149,0,0.00000000,378,1.00000000,1,0,0,0,nan,nan,nan,0.00128831,0.04118202,-0.03989371,0,0,0,0,0,1,0,1,1898,0.00020000,0.99000000,0,-7.93076611,-7.05431461,8.58866119,8.51867390,0.26925266,0.22833745,9.89369774
59799,-0.88296127,0,0.00000000,316,1.00000000,1,0,1,1,0.00000000,0.99693775,99.69377534,0.00103065,0.04077020,-0.03973956,0,0,0,0,0,1,0,1,1799,0.00020000,0.99000000,0,-12.71715927,-11.83419800,8.12034225,8.24050903,0.07841537,0.08841458,13.33927035
59800,-0.95862198,0,0.00000000,205,1.00000000,1,0,0,0,nan,nan,nan,0.00103065,0.04077020,-0.03973956,0,0,0,0,0,1,0,1,1798,0.00020000,0.99000000,0,-11.03810501,-10.07948303,7.01375484,7.11793518,0.04397439,0.04147428,10.97150612
59899,0.06187773,1,0.00000000,470,1.00000000,1,0,1,1,0.00000000,0.99636364,99.63636391,0.00082452,0.04036250,-0.03953798,0,0,0,0,0,1,0,1,1699,0.00020000,0.99000000,0,-4.51767921,-4.57955694,9.03486824,9.44033241,0.05803647,0.06476918,5.95721507
59900,-0.34666061,0,0.00000000,429,1.00000000,1,0,0,0,nan,nan,nan,0.00082452,0.04036250,-0.03953798,0,0,0,0,0,1,0,1,1698,0.00020000,0.99000000,0,-11.02485657,-10.67819595,10.96431160,11.49659538,0.15640905,0.14802684,13.15424124
59999,-2.43121004,0,0.00000000,105,0.99997246,1,0,1,1,0.00000000,0.99817419,99.81741946,0.00065961,0.03995888,-0.03929926,0,0,0,0,0,1,0,1,1599,0.00020000,0.99000000,0,-4.78161860,-2.35040855,5.88143396,5.83931780,0.05007755,0.03987731,6.38542366
60000,0.10757828,1,0.00000000,417,1.00000000,1,0,0,0,nan,nan,nan,0.00065961,0.03995888,-0.03929926,0,0,0,0,0,1,0,1,1598,0.00020000,0.99000000,0,-47.87107849,-47.97865677,1.29246962,1.28463602,0.00728742,0.00680948,48.17086182
60099,4.28886795,1,0.28610849,630,1.00000000,1,0,1,1,0.11323882,0.92956216,92.95621555,0.02317545,0.04069168,-0.01751622,0,0,0,0,0,1,0,1,1499,0.00020000,0.99000000,0,-37.73273087,-42.02159882,4.63352633,3.27444386,0.07081501,0.07211110,40.81823540
60100,1.77659988,1,0.00000000,13,0.72746821,1,0,0,0,nan,nan,nan,0.02317545,0.04069168,-0.01751622,0,0,0,0,0,1,0,1,1498,0.00020000,0.99000000,0,-18.10177612,-19.87837601,5.05996466,3.35696816,0.16169816,0.16531625,18.09260464
60199,-0.04340076,0,0.00000000,674,1.00000000,1,0,1,1,0.02005187,0.98921881,98.92188097,0.02255074,0.04048528,-0.01793454,0,0,0,0,0,1,0,1,1399,0.00020000,0.99000000,0,-8.76780987,-8.72440910,15.04175472,13.74080753,0.09015539,0.08749375,8.78251235
60200,-0.45398903,0,0.00000000,174,0.99999997,1,0,0,0,nan,nan,nan,0.02255074,0.04048528,-0.01793454,0,0,0,0,0,1,0,1,1398,0.00020000,0.99000000,0,-10.07200909,-9.61802006,13.92759991,12.90657806,0.03801539,0.03742314,10.23158503
60299,-0.81261063,0,0.00000000,140,0.99999917,1,0,1,1,0.00000000,0.99956849,99.95684916,0.01804059,0.04008042,-0.02203983,0,0,0,0,0,1,0,1,1299,0.00020000,0.99000000,0,-10.77692223,-9.96431160,30.75887108,33.27398682,0.21163882,0.21089520,12.45850062
60300,0.84755039,1,0.00000000,138,0.99999898,1,0,0,0,nan,nan,nan,0.01804059,0.04008042,-0.02203983,0,0,0,0,0,1,0,1,1298,0.00020000,0.99000000,0,-8.93865395,-9.78620434,14.38948536,15.98796272,0.05440395,0.05472575,10.27906799
60399,0.25068188,1,0.00000000,170,0.99999996,1,0,1,1,0.00000000,0.99857867,99.85786697,0.01443247,0.03967962,-0.02524715,0,0,0,0,0,1,0,1,1199,0.00020000,0.99000000,0,-8.99577522,-9.24645710,19.61706734,22.57036209,0.18431552,0.18385527,9.07186985
60400,0.33000183,1,0.00000000,525,1.00000000,1,0,0,0,nan,nan,nan,0.01443247,0.03967962,-0.02524715,0,0,0,0,0,1,0,1,1198,0.00020000,0.99000000,0,-4.46892548,-4.79892731,13.34645748,15.19875908,0.06282517,0.05779050,5.20686150
60499,-0.64602375,0,0.00000000,206,1.00000000,1,0,1,1,0.00000000,0.99934908,99.93490830,0.01154598,0.03928282,-0.02773685,0,0,0,0,0,1,0,1,1099,0.00020000,0.99000000,0,-15.20068836,-14.55466461,11.41134834,13.32903290,0.16541712,0.14617720,16.78875852
60500,-1.52993011,0,0.00000000,153,0.99999977,1,0,0,0,nan,nan,nan,0.01154598,0.03928282,-0.02773685,0,0,0,0,0,1,0,1,1098,0.00020000,0.99000000,0,-11.03131771,-9.50138760,28.25287247,32.01853180,0.14592642,0.15623930,29.26853943
60599,-1.16255856,0,0.00000000,173,0.99999997,1,0,1,1,0.00000000,0.99943424,99.94342400,0.00923678,0.03889000,-0.02965321,0,0,0,0,0,1,0,1,999,0.00020000,0.99000000,0,-15.25840664,-14.09584808,16.56129265,17.80014992,0.09668154,0.09679878,18.62685680
60600,-0.93018532,0,0.00000000,38,0.97762923,1,0,0,0,nan,nan,nan,0.00923678,0.03889000,-0.02965321,0,0,0,0,0,1,0,1,998,0.00020000,0.99000000,0,-11.08895111,-10.15876579,17.34848595,18.22547150,0.12057991,0.10637715,14.33740864
60699,-0.08357811,0,0.00000000,613,1.00000000,1,0,1,1,0.00000000,0.99976005,99.97600482,0.00738943,0.03850110,-0.03111167,0,0,0,0,0,1,0,1,899,0.00020000,0.99000000,0,-7.13200569,-7.04842758,13.85518265,14.19426441,0.15154065,0.13525973,7.59819158
60700,0.65320349,1,0.00000000,366,1.00000000,1,0,0,0,nan,nan,nan,0.00738943,0.03850110,-0.03111167,0,0,0,0,0,1,0,1,898,0.00020000,0.99000000,0,-6.60718918,-7.26039267,8.28227615,8.80293274,0.05063833,0.06365179,7.39391589
60799,-2.13544750,0,0.00000000,177,0.99999998,1,0,1,1,0.00000000,0.99973210,99.97321049,0.00591154,0.03811608,-0.03220454,0,0,0,0,0,1,0,1,799,0.00020000,0.99000000,0,-8.60802650,-6.47257900,9.30570984,9.25881958,0.06790351,0.07318974,10.28490289
60800,-0.18165398,0,0.00000000,300,1.00000000,1,0,0,0,nan,nan,nan,0.00591154,0.03811608,-0.03220454,0,0,0,0,0,1,0,1,798,0.00020000,0.99000000,0,-8.78294182,-8.60128784,11.30205250,11.00731373,0.11824565,0.09569097,10.12011719
60899,-1.77283716,0,0.00000000,756,1.00000000,1,0,1,1,0.00058209,0.99979953,99.97995322,0.00484565,0.03774074,-0.03289509,0,0,0,0,0,1,0,1,699,0.00020000,0.99000000,0,-5.80501509,-4.03217793,7.95305061,7.73866940,0.10900374,0.08642491,6.47210705
60900,-2.88021755,0,0.00000000,189,0.99999999,1,0,0,0,nan,nan,nan,0.00484565,0.03774074,-0.03289509,0,0,0,0,0,1,0,1,698,0.00020000,0.99000000,0,-8.89112473,-6.01090717,8.52438259,8.34802341,0.07783299,0.06750109,10.71748269
60999,-0.75602984,0,0.00000000,428,1.00000000,1,0,1,1,0.00000000,0.99432094,99.43209367,0.00387652,0.03736334,-0.03348682,0,0,0,0,0,1,0,1,599,0.00020000,0.99000000,0,-2.55159140,-1.79556155,7.28300142,7.34711361,0.04750957,0.03585655,2.43265343
61000,-0.11810684,0,0.00000000,406,1.00000000,1,0,0,0,nan,nan,nan,0.00387652,0.03736334,-0.03348682,0,0,0,0,0,1,0,1,598,0.00020000,0.99000000,0,-36.19396591,-36.07585907,1.41184092,1.41420662,0.01604484,0.01613765,35.46822103
61099,-3.16794777,0,0.00000000,452,1.00000000,1,0,1,1,0.11907089,0.96846530,96.84652969,0.02691539,0.03818041,-0.01126502,0,0,0,0,0,1,0,1,499,0.00020000,0.99000000,0,-13.14237022,-9.97442245,9.77032852,10.42327690,0.13864401,0.13141319,12.73381710
61100,-3.86461353,0,0.00000000,72,0.99925341,1,0,0,0,nan,nan,nan,0.02691539,0.03818041,-0.01126502,0,0,0,0,0,1,0,1,498,0.00020000,0.99000000,0,-12.17316818,-8.30855465,6.19699001,6.99704838,0.05166162,0.05665979,13.48881187
61199,-1.21007299,0,0.00000000,231,1.00000000,1,0,1,1,0.00000000,0.99855493,99.85549267,0.02153231,0.03779861,-0.01626629,0,0,0,0,0,1,0,1,399,0.00020000,0.99000000,0,-9.10499287,-7.89491987,8.81089306,8.76938152,0.11820349,0.09681376,14.79632664
61200,0.15573597,1,0.00000000,247,1.00000000,1,0,0,0,nan,nan,nan,0.02153231,0.03779861,-0.01626629,0,0,0,0,0,1,0,1,398,0.00020000,0.99000000,0,-9.69975662,-9.85549259,14.61833668,13.56723213,0.19692725,0.19322240,9.39823246
61299,0.65184307,1,0.00000000,559,1.00000000,1,0,1,1,0.00000000,0.99846762,99.84676171,0.01722585,0.03742062,-0.02019477,0,0,0,0,0,1,0,1,299,0.00020000,0.99000000,0,-8.98015308,-9.63199615,9.38872814,9.26477432,0.07673910,0.07307975,9.94141769
61300,-0.41738176,0,0.00000000,105,0.99997246,1,0,0,0,nan,nan,nan,0.01722585,0.03742062,-0.02019477,0,0,0,0,0,1,0,1,298,0.00020000,0.99000000,0,-6.26463461,-5.84725285,11.58431816,11.29836559,0.07200739,0.08301391,5.49142551
61399,0.10235786,1,0.00000000,324,1.00000000,1,0,1,1,0.00000000,0.99765547,99.76554653,0.01378068,0.03704642,-0.02326573,0,0,0,0,0,1,0,1,199,0.00020000,0.99000000,0,-4.01518154,-4.11753941,5.57088518,5.73971558,0.05032052,0.05177122,4.18073368
61400,0.16147900,1,0.00000000,557,1.00000000,1,0,0,0,nan,nan,nan,0.01378068,0.03704642,-0.02326573,0,0,0,0,0,1,0,1,198,0.00020000,0.99000000,0,-5.17627716,-5.33775616,10.23955822,10.20348549,0.09031002,0.08306374,5.69116509
61499,-0.08685493,0,0.00000000,277,1.00000000,1,0,1,1,0.00000000,0.99808671,99.80867076,0.01102455,0.03667595,-0.02565141,0,0,0,0,0,1,0,1,99,0.00020000,0.99000000,0,-7.50434113,-7.41748619,11.22974014,10.78480434,0.11857503,0.10376544,8.29762959
61500,-0.87722301,0,0.00000000,308,1.00000000,1,0,0,0,nan,nan,nan,0.01102455,0.03667595,-0.02565141,0,0,0,0,0,1,0,1,98,0.00020000,0.99000000,0,-6.24950027,-5.37227726,9.05202198,9.00203037,0.08097313,0.07548562,6.89122200
61599,-1.36413097,0,0.00000000,100,0.99995460,1,0,1,1,0.00000000,0.99776616,99.77661574,0.00881964,0.03630919,-0.02748956,0,0,0,0,1,1,0,0,0,0.00010000,0.99900000,0,-8.22865486,-6.86452389,15.06596184,14.81705093,0.09379873,0.07688293,8.32906890
61600,-1.51239777,0,0.00000000,193,1.00000000,1,0,0,0,nan,nan,nan,0.00881964,0.03630919,-0.02748956,0,0,0,0,1,1,0,0,0,0.00010000,0.99900000,0,-8.85102081,-7.33862305,9.14546967,9.03837109,0.05452913,0.06819670,10.12961626
61699,0.81149197,1,0.00000000,172,0.99999997,1,0,1,1,0.00000000,0.99682662,99.68266168,0.00705571,0.03594610,-0.02889039,0,0,0,0,2,1,0,0,0,0.00010000,0.99900000,0,-6.55347157,-7.36496353,8.56487083,8.23293209,0.11128565,0.09265676,7.29451504
61700,2.43636990,1,0.05454624,146,0.99999954,1,0,0,0,nan,nan,nan,0.00705571,0.03594610,-0.02889039,0,0,0,0,2,1,0,0,0,0.00010000,0.99900000,0,-9.00135422,-11.43772411,8.92879105,8.52145576,0.10456145,0.10640427,9.47443803
61799,0.67359257,1,0.00000000,208,1.00000000,1,0,1,1,0.00054873,0.99404450,99.40445039,0.00575431,0.03559213,-0.02983781,0,0,0,0,3,1,0,0,0,0.00010000,0.99900000,0,-7.88569927,-8.55929184,13.11336899,12.50640678,0.13002999,0.12317892,8.27848021
61800,0.95297146,1,0.00000000,110,0.99998330,1,0,0,0,nan,nan,nan,0.00575431,0.03559213,-0.02983781,0,0,0,0,3,1,0,0,0,0.00010000,0.99900000,0,-2.17436218,-3.12733364,7.27778053,7.21610689,0.08883366,0.08403398,3.11217451
61899,1.21724916,1,0.00000000,182,0.99999999,1,0,1,1,0.00000000,0.99282141,99.28214140,0.00460345,0.03523621,-0.03063276,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-3.08319688,-4.30044603,8.34139347,8.64012146,0.23532282,0.24026473,3.44699001
61900,0.96034622,1,0.00000000,331,1.00000000,1,0,0,0,nan,nan,nan,0.00460345,0.03523621,-0.03063276,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-4.27493477,-5.23528099,7.35035372,7.29459953,0.09844007,0.08190122,4.61094975
61999,1.71655750,1,0.00000000,150,0.99999969,1,0,1,1,0.00257535,0.99326366,99.32636579,0.00419783,0.03490960,-0.03071177,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.20890141,-14.92545891,13.05551815,12.38997269,0.16328216,0.14865443,19.38218355
62000,0.13897705,1,0.00000000,400,1.00000000,1,0,0,0,nan,nan,nan,0.00419783,0.03490960,-0.03071177,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-51.71031189,-51.84928894,1.58167052,1.59540319,0.02201431,0.02007094,54.11641439
62099,0.48907280,1,0.00000000,274,1.00000000,1,0,1,1,0.00072778,0.98787598,98.78759849,0.00350382,0.03456778,-0.03106396,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-10.23966789,-10.72874069,19.60918617,18.55749130,0.07026597,0.06379037,11.34290314
62100,0.16680241,1,0.00000000,143,0.99999938,1,0,0,0,nan,nan,nan,0.00350382,0.03456778,-0.03106396,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.07893181,-8.24573421,6.45370388,6.61141014,0.07569952,0.07075173,11.07262882
62199,0.69336414,1,0.00000000,214,1.00000000,1,0,1,1,0.00187777,0.99909999,99.90999870,0.00317861,0.03424088,-0.03106227,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.56802464,-8.26138878,9.98615551,9.95097446,0.04883565,0.05560530,8.24634743
62200,1.18830776,1,0.00000000,306,1.00000000,1,0,0,0,nan,nan,nan,0.00317861,0.03424088,-0.03106227,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-6.11917877,-7.30748653,8.59995842,8.79179382,0.17645884,0.17214212,6.83613884
62299,0.24228668,1,0.00000000,266,1.00000000,1,0,1,1,0.00017222,0.99966929,99.96692864,0.00257733,0.03390019,-0.03132286,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-6.84579372,-7.08808041,13.65352058,14.41351509,0.25398767,0.24509501,8.97938156
62300,0.68174195,1,0.00000000,182,0.99999999,1,0,0,0,nan,nan,nan,0.00257733,0.03390019,-0.03132286,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-3.38061976,-4.06236172,6.63835239,7.39315367,0.08438043,0.09520396,4.26155770
62399,-0.53044271,0,0.00000000,182,0.99999999,1,0,1,1,0.00000000,0.99788050,99.78804965,0.00206187,0.03356119,-0.03149932,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-6.19578218,-5.66533947,9.42544556,10.13599110,0.09574310,0.08324852,8.81745720
62400,1.54425049,1,0.00000000,248,1.00000000,1,0,0,0,nan,nan,nan,0.00206187,0.03356119,-0.03149932,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-11.17140198,-12.71565247,15.82938290,16.61348724,0.08111082,0.07044575,12.00030708
62499,0.05546808,1,0.00000000,540,1.00000000,1,0,1,1,0.00217271,0.99925945,99.92594510,0.00208404,0.03324731,-0.03116327,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-4.98709536,-5.04256344,8.64696407,9.43745041,0.04210199,0.04986089,7.20701472
62500,-0.14412785,0,0.00000000,536,1.00000000,1,0,0,0,nan,nan,nan,0.00208404,0.03324731,-0.03116327,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-5.80986691,-5.66573906,10.03123569,11.06580353,0.10755906,0.11979911,6.47533162
62599,0.08339024,1,0.00000000,445,1.00000000,1,0,1,1,0.00000401,0.99994029,99.99402874,0.00166803,0.03291487,-0.03124684,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-6.61460114,-6.69799137,10.56512642,11.01557922,0.06622140,0.06470043,7.60779786
62600,0.11732125,1,0.00000000,509,1.00000000,1,0,0,0,nan,nan,nan,0.00166803,0.03291487,-0.03124684,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-2.77488112,-2.89220238,6.60805178,6.81910515,0.07798529,0.06776644,2.90952412
62699,-0.24652481,0,0.00000000,395,1.00000000,1,0,1,1,0.00000000,0.99876040,99.87604036,0.00133442,0.03258572,-0.03125130,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-9.23278809,-8.98626328,16.69830513,17.21253014,0.07907382,0.07745200,9.62617064
62700,-1.36260796,0,0.00000000,156,0.99999983,1,0,0,0,nan,nan,nan,0.00133442,0.03258572,-0.03125130,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-4.12089920,-2.75829124,6.73671532,7.36266851,0.09690139,0.09850295,4.64811373
62799,-0.38869047,0,0.00000000,336,1.00000000,1,0,1,1,0.00181259,0.99914680,99.91467990,0.00143006,0.03227799,-0.03084794,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.94885635,-7.56016588,13.15069199,14.50873184,0.11703959,0.09033310,8.36397298
62800,1.47591209,1,0.00000000,73,0.99932446,1,0,0,0,nan,nan,nan,0.00143006,0.03227799,-0.03084794,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.61209106,-10.08800316,8.26793766,9.52800369,0.08713702,0.06935225,9.87171682
62899,-0.52488518,0,0.00000000,18,0.83470111,1,0,1,1,0.00553804,0.99659263,99.65926315,0.00225165,0.03201059,-0.02975894,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.82848549,-7.30360031,8.87865829,10.62027645,0.10169600,0.09988891,10.96816182
62900,-0.56628609,0,0.00000000,154,0.99999979,1,0,0,0,nan,nan,nan,0.00225165,0.03201059,-0.02975894,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-6.75353432,-6.18724823,15.60630417,18.02017593,0.25492749,0.27990749,9.49041986
62999,-0.13343525,0,0.00000000,161,0.99999990,1,0,1,1,0.00923000,0.99687776,99.68777562,0.00364732,0.03178279,-0.02813547,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.63935471,-8.50591946,8.67267513,10.27585506,0.05741618,0.05442600,9.78072405
63000,-1.64710617,0,0.00000000,266,1.00000000,1,0,0,0,nan,nan,nan,0.00364732,0.03178279,-0.02813547,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-55.11483383,-53.46772766,1.61244416,1.67271674,0.03147445,0.03246931,nan
63099,-9.75457668,0,0.00000000,386,1.00000000,1,0,1,1,0.22232177,0.97512626,97.51262629,0.04738221,0.03368818,0.01369403,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.54125595,-10.78667927,15.91619396,16.32792473,0.14399388,0.15203412,36.60335064
63100,-27.19053268,0,0.00000000,93,0.99990858,1,0,0,0,nan,nan,nan,0.04738221,0.03368818,0.01369403,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-29.76149750,-2.57096410,6.63354445,7.01601553,0.08658759,0.08001729,36.78989029
63199,-2.14211464,0,0.00000000,236,1.00000000,1,0,1,1,0.00000000,0.99837087,99.83708742,0.03790577,0.03335130,0.00455447,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-11.02419376,-8.88207912,16.85623550,19.22831345,0.06330478,0.07117692,10.48857212
63200,-2.36591148,0,0.00000000,68,0.99888622,1,0,0,0,nan,nan,nan,0.03790577,0.03335130,0.00455447,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.54153252,-5.17562103,7.57286263,9.05268955,0.15397178,0.15393344,7.83987885
63299,-2.28709984,0,0.00000000,349,1.00000000,1,0,1,1,0.00000000,0.99389882,99.38988221,0.03032461,0.03301778,-0.00269317,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-9.90823841,-7.62113857,20.02295303,23.00198746,0.12712741,0.13510711,10.17928886
63300,-2.24131179,0,0.00000000,68,0.99888622,1,0,0,0,nan,nan,nan,0.03032461,0.03301778,-0.00269317,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-4.51896477,-2.27765298,5.87008286,6.80010557,0.08474389,0.07783669,4.52813756
63399,-2.46524715,0,0.00000000,96,0.99993227,1,0,1,1,0.00316387,0.99900944,99.90094439,0.02489247,0.03271924,-0.00782678,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.54149818,-11.07625103,20.00995636,23.32747650,0.11718925,0.12977923,14.44558652
63400,-1.53399086,0,0.00000000,38,0.97762923,1,0,0,0,nan,nan,nan,0.02489247,0.03271924,-0.00782678,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.92709064,-7.39309978,7.41428471,8.24571228,0.08268928,0.07626295,9.86858082
63499,0.08187962,1,0.00000000,440,1.00000000,1,0,1,1,0.00000000,0.99862154,99.86215406,0.01991397,0.03239205,-0.01247808,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.65026474,-8.73214436,15.01351452,16.81143951,0.04332603,0.04196182,8.92088051
63500,-0.72930861,0,0.00000000,236,1.00000000,1,0,0,0,nan,nan,nan,0.01991397,0.03239205,-0.01247808,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-3.65032840,-2.92101979,5.92935181,6.83437538,0.04291373,0.03892918,3.38693841
63599,-0.46031189,0,0.00000000,223,1.00000000,1,0,1,1,0.00000000,0.99941738,99.94173822,0.01593118,0.03206813,-0.01613695,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.31684589,-6.85653400,15.76536751,17.48536110,0.16629177,0.17124185,10.28889871
63600,-0.36704731,0,0.00000000,84,0.99977513,1,0,0,0,nan,nan,nan,0.01593118,0.03206813,-0.01613695,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-3.64674473,-3.27969742,5.07100868,5.88157225,0.03788350,0.04069991,3.72534189
63699,-0.40273571,0,0.00000000,469,1.00000000,1,0,1,1,0.00000000,0.99651190,99.65119042,0.01274494,0.03174745,-0.01900251,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-11.62742424,-11.22468853,8.87026787,10.07065296,0.09439111,0.08841964,12.20637608
63700,-0.87259722,0,0.00000000,320,1.00000000,1,0,0,0,nan,nan,nan,0.01274494,0.03174745,-0.01900251,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-5.41434574,-4.54174852,6.17800713,7.16011906,0.05060007,0.04964636,6.00314347
