step,detector_epoch,phase,transition_surprise,z_score,transition_evidence,valid_local_residual,supported_tables,median_bucket_count,block_completed,block_evidence,block_coverage,num_regions,W_t,log_p_hat,mean_total_var,mean_epistemic_var,predictor_warmup_remaining,residual_calibration_remaining,regime_change,predictor_nll
113200,3,residual_calibration,0.46804619,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-14.75187111,24.60014534,0.11618670,0,8099,0,nan
113300,3,residual_calibration,0.65048748,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.49609375,22.01338768,0.12373342,0,7999,0,nan
113400,3,residual_calibration,1.09118807,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.06849289,26.66532707,0.15445849,0,7899,0,nan
113500,3,residual_calibration,0.32674757,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-13.53108406,26.94627953,0.17222755,0,7799,0,nan
113600,3,residual_calibration,0.99453843,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.90386581,26.51250458,0.15583956,0,7699,0,nan
113700,3,residual_calibration,0.75095153,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.19154358,27.10486794,0.18428761,0,7599,0,nan
113800,3,residual_calibration,0.33560863,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-13.03587341,24.46068382,0.11970087,0,7499,0,nan
113900,3,residual_calibration,0.76345795,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.34829712,25.23989677,0.16488348,0,7399,0,nan
114000,3,residual_calibration,5.21878004,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-62.92532349,1.44438922,0.00835153,0,7299,0,nan
114100,3,residual_calibration,0.57177532,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.92577362,20.92450523,0.05539575,0,7199,0,nan
114200,3,residual_calibration,0.78631854,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.71331596,19.63279915,0.08467878,0,7099,0,nan
114300,3,residual_calibration,0.48341146,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.83492661,24.19632721,0.07057416,0,6999,0,nan
114400,3,residual_calibration,1.24487770,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.16941071,29.91625214,0.25417963,0,6899,0,nan
114500,3,residual_calibration,0.38705242,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-13.37952423,29.43943024,0.22782053,0,6799,0,nan
114600,3,residual_calibration,1.53100753,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.60041809,19.96972656,0.05463791,0,6699,0,nan
114700,3,residual_calibration,1.58323872,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.02091980,20.66838074,0.10244901,0,6599,0,nan
114800,3,residual_calibration,1.20175028,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.62717819,19.90552711,0.07625834,0,6499,0,nan
114900,3,residual_calibration,0.61833453,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-16.62634468,26.24205589,0.11029299,0,6399,0,nan
115000,3,residual_calibration,3.70843291,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-49.44161224,1.35370529,0.00863231,0,6299,0,nan
115100,3,residual_calibration,0.56180620,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.57098389,22.82128525,0.10210167,0,6199,0,nan
115200,3,residual_calibration,1.39131224,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.90927696,20.54321289,0.10234580,0,6099,0,nan
115300,3,residual_calibration,0.73670912,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.98141861,25.54844475,0.09425350,0,5999,0,nan
115400,3,residual_calibration,1.46182644,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.92169762,26.08795929,0.12240394,0,5899,0,nan
115500,3,residual_calibration,2.20704889,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-31.34995842,35.15168762,0.22574605,0,5799,0,nan
115600,3,residual_calibration,1.86729670,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-33.96183777,22.00752449,0.09357226,0,5699,0,nan
115700,3,residual_calibration,1.26560628,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.90824127,31.59706688,0.28400463,0,5599,0,nan
115800,3,residual_calibration,1.78790116,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-32.12028503,19.54751778,0.08704986,0,5499,0,nan
115900,3,residual_calibration,2.05964303,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-33.81994629,19.85090256,0.06763533,0,5399,0,nan
116000,3,residual_calibration,7.02478933,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-79.21241760,1.46610284,0.01048223,0,5299,0,nan
116100,3,residual_calibration,0.38155118,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-13.35951424,30.93283844,0.17815150,0,5199,0,nan
116200,3,residual_calibration,1.74115705,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.15596771,27.46021271,0.12238118,0,5099,0,nan
116300,3,residual_calibration,1.46616340,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.98198509,25.33586884,0.13307060,0,4999,0,nan
116400,3,residual_calibration,1.56384981,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.66162872,33.35883713,0.26203868,0,4899,0,nan
116500,3,residual_calibration,1.47284162,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.08807755,20.23604012,0.07173112,0,4799,0,nan
116600,3,residual_calibration,2.76991796,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-38.73658752,20.42472839,0.04363010,0,4699,0,nan
116700,3,residual_calibration,1.62237442,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.05802917,20.10937309,0.05492056,0,4599,0,nan
116800,3,residual_calibration,0.95261616,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.44172478,28.40373993,0.14070934,0,4499,0,nan
116900,3,residual_calibration,1.58907235,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.65207863,26.72574615,0.17220001,0,4399,0,nan
117000,3,residual_calibration,8.30597687,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-90.89484406,1.25905299,0.00694020,0,4299,0,nan
117100,3,residual_calibration,1.17340064,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.41278839,29.60526466,0.17871931,0,4199,0,nan
117200,3,residual_calibration,1.44665444,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.93191910,29.50451279,0.19443235,0,4099,0,nan
117300,3,residual_calibration,1.93647623,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-31.66583252,21.17321777,0.07695863,0,3999,0,nan
117400,3,residual_calibration,2.00011706,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-31.77108383,22.94210052,0.09334236,0,3899,0,nan
117500,3,residual_calibration,1.07829010,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.86291695,28.63114357,0.24465044,0,3799,0,nan
117600,3,residual_calibration,3.79871798,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-48.59143066,19.11410141,0.04118319,0,3699,0,nan
117700,3,residual_calibration,3.12324858,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-43.93383789,11.66115093,0.03426652,0,3599,0,nan
117800,3,residual_calibration,2.58063054,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-39.05659866,16.35225296,0.05480714,0,3499,0,nan
117900,3,residual_calibration,3.13870621,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-42.44522858,21.11690712,0.05442303,0,3399,0,nan
118000,3,residual_calibration,6.25702858,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-72.33894348,1.38589752,0.00871471,0,3299,0,nan
118100,3,residual_calibration,1.67694819,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-30.50820541,22.70405006,0.11356761,0,3199,0,nan
118200,3,residual_calibration,4.42343283,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-56.12514496,35.39454651,0.34142339,0,3099,0,nan
118300,3,residual_calibration,2.23049092,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-35.69512558,33.76349258,0.30787379,0,2999,0,nan
118400,3,residual_calibration,1.82660377,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.30063248,28.88887596,0.18086435,0,2899,0,nan
118500,3,residual_calibration,0.74581951,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-17.84245872,27.69473267,0.16047470,0,2799,0,nan
118600,3,residual_calibration,0.68769330,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.18781662,26.74764824,0.15945584,0,2699,0,nan
118700,3,residual_calibration,6.59886265,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-73.91088867,19.19756126,0.05213784,0,2599,0,nan
118800,3,residual_calibration,2.92902803,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-40.93571472,20.46581650,0.04830211,0,2499,0,nan
118900,3,residual_calibration,3.36486554,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-45.44874954,19.82075119,0.07623843,0,2399,0,nan
119000,3,residual_calibration,6.31405878,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-72.76174927,1.48608565,0.01019127,0,2299,0,nan
119100,3,residual_calibration,0.80456883,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-17.36608124,29.04575539,0.18855105,0,2199,0,nan
119200,3,residual_calibration,1.22431517,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.24055672,23.60382080,0.17684065,0,2099,0,nan
119300,3,residual_calibration,3.69324970,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-47.52174377,18.22293854,0.05454727,0,1999,0,nan
119400,3,residual_calibration,1.36619103,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.03775406,30.80488777,0.20203874,0,1899,0,nan
119500,3,residual_calibration,1.55334723,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.66616631,31.38634491,0.37170038,0,1799,0,nan
119600,3,residual_calibration,2.40704489,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-36.71625137,22.88897133,0.11272049,0,1699,0,nan
119700,3,residual_calibration,0.73908281,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-17.60416412,31.19057846,0.15515107,0,1599,0,nan
119800,3,residual_calibration,1.63216662,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.25335312,19.90110588,0.10461450,0,1499,0,nan
119900,3,residual_calibration,1.61173642,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.07269478,27.06358910,0.11536002,0,1399,0,nan
120000,3,residual_calibration,5.68751621,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-67.23165894,1.30343962,0.00615623,0,1299,0,nan
120100,3,residual_calibration,0.74883503,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.89397430,22.22048950,0.08316768,0,1199,0,nan
120200,3,residual_calibration,2.31155038,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-35.10711670,21.20381355,0.08218325,0,1099,0,nan
120300,3,residual_calibration,1.95084655,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-33.24146271,14.89479542,0.05431463,0,999,0,nan
120400,3,residual_calibration,1.57625854,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-30.50466156,21.41538429,0.05771352,0,899,0,nan
120500,3,residual_calibration,1.07585013,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.02027702,22.70538712,0.12760949,0,799,0,nan
120600,3,residual_calibration,3.52540803,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-47.22864532,20.47821808,0.09075300,0,699,0,nan
120700,3,residual_calibration,2.26927352,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-34.93177032,18.23013306,0.04501875,0,599,0,nan
120800,3,residual_calibration,1.49000168,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.97958374,28.74349022,0.30115467,0,499,0,nan
120900,3,residual_calibration,1.16266882,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.79285431,24.26892471,0.14783239,0,399,0,nan
121000,3,residual_calibration,5.94295025,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-69.50747681,1.33448899,0.00769856,0,299,0,nan
121100,3,residual_calibration,0.81794453,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-17.22545242,30.01791763,0.24650601,0,199,0,nan
121200,3,residual_calibration,0.49282911,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-16.33991814,28.66514397,0.20423295,0,99,0,nan
121300,3,monitoring,1.41038740,1.26589973,0.00000000,1,4,113.50000000,0,nan,nan,0,0.00000000,-24.67715836,27.64123344,0.20620449,0,0,0,nan
121400,3,monitoring,0.99643779,-0.14326346,0.00000000,1,4,31.50000000,0,nan,nan,0,0.05222540,-21.96887589,28.38017845,0.28400695,0,0,0,nan
121500,3,monitoring,0.71064281,-0.50160485,0.00000000,1,4,139.50000000,0,nan,nan,0,0.06621243,-18.38682556,25.07850456,0.18403713,0,0,0,nan
121600,3,monitoring,1.19062161,0.02897326,0.00000000,1,4,131.50000000,0,nan,nan,0,0.05132015,-22.50003433,35.52223206,0.36797130,0,0,0,nan
121700,3,monitoring,0.37439105,-1.04423764,0.00000000,1,4,51.00000000,0,nan,nan,0,0.08744499,-14.12314510,26.01903915,0.14029390,0,0,0,nan
121800,3,monitoring,2.25718975,1.03242842,0.00000000,1,4,142.50000000,0,nan,nan,0,0.06565113,-34.59889984,20.66814423,0.08803860,0,0,0,nan
121900,3,monitoring,1.36758351,-0.14275683,0.00000000,1,4,60.00000000,0,nan,nan,0,0.04753147,-25.34618378,23.03216171,0.16323154,0,0,0,nan
122000,3,monitoring,5.54997396,1.44758548,0.00000000,1,3,6.00000000,0,nan,nan,0,0.08017871,-65.94914246,1.31340766,0.00767146,0,0,0,nan
122100,3,monitoring,0.57675755,-0.50864328,0.00000000,1,4,43.50000000,0,nan,nan,0,0.06483681,-13.76409912,27.28569221,0.17498088,0,0,0,nan
122200,3,monitoring,0.95797563,-0.15316268,0.00000000,1,4,52.50000000,0,nan,nan,0,0.02771871,-21.65484619,34.01293945,0.26215160,0,0,0,nan
122300,3,monitoring,1.96088791,-0.35652310,0.00000000,1,4,57.50000000,0,nan,nan,0,0.02128272,-32.02178574,14.60913563,0.03601180,0,0,0,nan
122400,3,monitoring,1.33047915,0.36465819,0.00000000,1,4,55.50000000,0,nan,nan,0,0.01635916,-24.09286118,26.90164185,0.14507772,0,0,0,nan
122500,3,monitoring,0.57776493,-0.63883435,0.00000000,1,4,93.00000000,0,nan,nan,0,0.03949856,-15.58217621,32.48250961,0.21366465,0,0,0,nan
122600,3,monitoring,0.82227868,-0.52431632,0.00000000,1,4,71.00000000,0,nan,nan,0,0.06532815,-19.06579971,32.11988831,0.20617072,0,0,0,nan
122700,3,monitoring,1.08881962,1.00013293,0.00000000,1,3,52.00000000,0,nan,nan,0,0.10102353,-20.86029243,26.87984467,0.14999638,0,0,0,nan
122800,3,monitoring,1.53883922,0.37660869,0.00000000,1,4,77.00000000,0,nan,nan,0,0.08992233,-26.53991508,31.85606956,0.24716371,0,0,0,nan
122900,3,monitoring,2.03749013,0.50496501,0.00000000,1,4,16.00000000,0,nan,nan,0,0.10733703,-30.08538437,32.63626480,0.21157861,0,0,0,nan
123000,3,monitoring,4.11753559,1.47721183,0.00000000,1,4,11.00000000,0,nan,nan,0,0.09617779,-53.07911682,1.41986144,0.00938560,0,0,0,nan
123100,3,monitoring,3.52894545,1.00568103,0.00000000,1,3,75.00000000,0,nan,nan,0,0.13898318,-46.08638763,19.99662971,0.06782071,0,0,0,nan
123200,3,monitoring,2.11021805,0.72091995,0.00000000,1,3,33.00000000,0,nan,nan,0,0.19987004,-33.19769287,23.24778938,0.11679181,0,0,0,nan
123300,3,monitoring,2.54819918,1.17078624,0.00000000,1,4,101.50000000,0,nan,nan,0,0.18550735,-37.83606720,10.55325222,0.03001489,0,0,0,nan
123400,3,monitoring,1.71131706,-0.15244592,0.00000000,1,4,128.50000000,0,nan,nan,0,0.17589283,-30.68150330,9.62427139,0.02926043,0,0,0,nan
123500,3,monitoring,1.61474276,0.35277044,0.00000000,1,4,41.50000000,0,nan,nan,0,0.13502836,-29.02585602,20.35443878,0.05076402,0,0,0,nan
123600,3,monitoring,3.19295979,0.91128611,0.00000000,1,4,191.50000000,0,nan,nan,0,0.11403111,-44.05574417,9.73754025,0.03158193,0,0,0,nan
123700,3,monitoring,1.32210660,0.21969741,0.00000000,1,4,75.50000000,0,nan,nan,0,0.08813521,-27.33858109,18.29414177,0.04795210,0,0,0,nan
123800,3,monitoring,1.31098092,-0.28042228,0.00000000,1,4,92.50000000,0,nan,nan,0,0.04196941,-27.71945572,19.49589348,0.06140889,0,0,0,nan
123900,3,monitoring,2.50419807,0.22159918,0.00000000,1,4,140.50000000,0,nan,nan,0,0.01464131,-37.43705368,19.21688652,0.04198684,0,0,0,nan
124000,3,monitoring,4.05323029,1.73302931,0.00000000,1,3,15.00000000,0,nan,nan,0,0.00000000,-52.49995804,1.40433717,0.00914111,0,0,0,nan
124100,3,monitoring,1.80462348,0.89293365,0.00000000,1,4,91.00000000,0,nan,nan,0,0.00000000,-27.68666840,28.11766624,0.20022170,0,0,0,nan
124200,3,monitoring,2.15257359,1.45401576,0.00000000,1,4,64.00000000,0,nan,nan,0,0.00855285,-31.35914040,27.17246056,0.14480525,0,0,0,nan
124300,3,monitoring,0.95056260,0.18543927,0.00000000,1,4,51.00000000,0,nan,nan,0,0.03988887,-21.05185699,22.31147194,0.12445322,0,0,0,nan
124400,3,monitoring,1.39660966,0.12344152,0.00000000,1,4,68.00000000,0,nan,nan,0,0.03462967,-24.43874741,27.55144501,0.13979426,0,0,0,nan
124500,3,monitoring,1.00442243,-0.19202001,0.00000000,1,4,87.50000000,0,nan,nan,0,0.03558402,-21.53153229,28.26099205,0.28814685,0,0,0,nan
124600,3,monitoring,1.65899324,-0.72473606,0.00000000,1,3,42.00000000,0,nan,nan,0,0.02992034,-31.20623016,14.73333931,0.06906370,0,0,0,nan
124700,3,monitoring,1.24450898,0.04048013,0.00000000,1,4,64.50000000,0,nan,nan,0,0.00963456,-22.05170059,30.22477913,0.18141103,0,0,0,nan
124800,3,monitoring,1.67714655,0.71347650,0.00000000,1,4,111.00000000,0,nan,nan,0,0.00000000,-25.73521423,28.88435936,0.19253208,0,0,0,nan
124900,3,monitoring,1.43987906,-0.08358599,0.00000000,1,3,8.00000000,0,nan,nan,0,0.00000000,-25.01185989,27.99728203,0.12861706,0,0,0,nan
125000,3,monitoring,4.58536434,nan,nan,0,2,20.50000000,0,nan,nan,0,0.00000000,-57.37027359,1.49816501,0.00886613,0,0,0,nan
125100,3,monitoring,1.18122101,-0.71879593,0.00000000,1,4,93.00000000,0,nan,nan,0,0.03959169,-25.02299881,21.43572235,0.08290163,0,0,0,nan
125200,3,monitoring,2.57569790,1.77013117,0.00000000,1,4,88.00000000,0,nan,nan,0,0.03696931,-38.14269638,11.59059334,0.02982473,0,0,0,nan
125300,3,monitoring,1.20908415,-0.30264878,0.00000000,1,4,70.50000000,0,nan,nan,0,0.01903548,-26.55721092,22.96639061,0.12502909,0,0,0,nan
125400,3,monitoring,2.53819370,2.25530880,0.00000000,1,3,99.00000000,0,nan,nan,0,0.00000000,-38.66618347,18.92176056,0.05577524,0,0,0,nan
125500,3,monitoring,1.42650461,nan,nan,0,2,75.50000000,0,nan,nan,0,0.00000000,-27.09060478,25.05587578,0.11605711,0,0,0,nan
125600,3,monitoring,1.77356386,0.27341806,0.00000000,1,4,165.00000000,0,nan,nan,0,0.03587017,-30.93055534,19.15305328,0.05362305,0,0,0,nan
125700,3,monitoring,1.82526100,1.18669897,0.00000000,1,3,59.00000000,0,nan,nan,0,0.00860883,-29.20562363,36.41500473,0.31360367,0,0,0,nan
125800,3,monitoring,1.06594443,0.29113152,0.00000000,1,4,79.00000000,0,nan,nan,0,0.00000000,-21.44609833,23.21068573,0.10567103,0,0,0,nan
125900,3,monitoring,1.39096200,1.01730810,0.00000000,1,4,21.50000000,0,nan,nan,0,0.00017470,-23.55300140,30.19809723,0.20805335,0,0,0,nan
126000,3,monitoring,2.54369211,nan,nan,0,2,10.00000000,0,nan,nan,0,0.00000000,-38.99029541,1.34735787,0.00678319,0,0,0,nan
126100,3,monitoring,1.10179114,0.29328774,0.00000000,1,4,96.50000000,0,nan,nan,0,0.00000000,-20.63362312,28.06062126,0.19629630,0,0,0,nan
126200,3,monitoring,1.30519986,0.95918334,0.00000000,1,4,78.50000000,0,nan,nan,0,0.00000000,-23.60750961,27.91843224,0.26491678,0,0,0,nan
126300,3,monitoring,1.35831594,0.47717219,0.00000000,1,4,102.00000000,0,nan,nan,0,0.00000000,-22.54861832,24.78479195,0.13394904,0,0,0,nan
126400,3,monitoring,0.90415001,0.06358550,0.00000000,1,4,74.50000000,0,nan,nan,0,0.00000000,-21.15369606,29.92988396,0.28247458,0,0,0,nan
126500,3,monitoring,1.23617256,-0.06677830,0.00000000,1,4,25.50000000,0,nan,nan,0,0.00000000,-22.42235565,25.88781929,0.12818967,0,0,0,nan
126600,3,monitoring,1.05431235,-0.22256546,0.00000000,1,4,144.00000000,0,nan,nan,0,0.00000000,-22.50217819,21.68483734,0.10129397,0,0,0,nan
126700,3,monitoring,1.06107891,0.31651387,0.00000000,1,4,131.50000000,0,nan,nan,0,0.00000000,-22.66341400,29.18347168,0.28215611,0,0,0,nan
126800,3,monitoring,3.55356932,1.06960330,0.00000000,1,4,73.50000000,0,nan,nan,0,0.13930529,-47.47532272,10.18346691,0.04399415,0,0,0,nan
126900,3,monitoring,1.88386941,nan,nan,0,1,75.00000000,0,nan,nan,0,0.24990865,-30.93153763,30.15407372,0.23790002,0,0,0,nan
127000,3,monitoring,4.40235758,nan,nan,0,2,25.00000000,0,nan,nan,0,0.28046642,-55.57309723,1.48325145,0.00996162,0,0,0,nan
127100,3,monitoring,1.22995651,0.32404418,0.00000000,1,3,18.00000000,0,nan,nan,0,0.39223240,-20.94079971,27.39194489,0.19709820,0,0,0,nan
127200,3,monitoring,2.48958302,0.94069236,0.00000000,1,4,40.50000000,0,nan,nan,0,0.42847149,-34.42080688,24.57750702,0.20796353,0,0,0,nan
127300,3,monitoring,1.14829779,-0.52727440,0.00000000,1,3,85.00000000,0,nan,nan,0,0.42766270,-25.96496010,18.21486473,0.07195634,0,0,0,nan
127400,3,monitoring,1.08647442,-0.12450368,0.00000000,1,3,16.00000000,0,nan,nan,0,0.41639257,-21.12961578,26.42273331,0.12169058,0,0,0,nan
127500,3,monitoring,1.62685180,nan,nan,0,2,39.00000000,0,nan,nan,0,0.40988918,-29.93432426,26.78490257,0.10530112,0,0,0,nan
127600,3,monitoring,1.56920969,0.78565700,0.00000000,1,3,196.00000000,0,nan,nan,0,0.42930198,-30.05402946,19.92499542,0.10621367,0,0,0,nan
127700,3,monitoring,1.73438692,0.80142167,0.00000000,1,3,56.00000000,0,nan,nan,0,0.38641305,-27.23518372,29.32303619,0.14125435,0,0,0,nan
127800,3,monitoring,1.63064909,-0.00096730,0.00000000,1,3,70.00000000,0,nan,nan,0,0.34923860,-29.21879196,20.96000099,0.06542155,0,0,0,nan
127900,3,monitoring,4.87547112,6.14173119,3.14173119,1,3,56.00000000,0,nan,nan,0,0.35880737,-58.46385956,14.47001457,0.03870799,0,0,0,nan
128000,3,monitoring,4.05375004,nan,nan,0,2,12.00000000,0,nan,nan,0,0.35023512,-52.64429855,1.30265498,0.00806426,0,0,0,nan
128100,3,monitoring,4.19590378,1.43117078,0.00000000,1,4,147.50000000,0,nan,nan,0,0.34357734,-51.91452789,18.60382843,0.04979486,0,0,0,nan
128200,3,monitoring,2.60269427,nan,nan,0,2,36.00000000,0,nan,nan,0,0.31221338,-37.74736023,34.00772858,0.21933934,0,0,0,nan
128300,3,monitoring,1.81325090,-0.27771742,0.00000000,1,4,25.50000000,0,nan,nan,0,0.26699779,-28.33551788,27.73785400,0.18526264,0,0,0,nan
128400,3,monitoring,2.27269912,1.82182896,0.00000000,1,3,37.00000000,0,nan,nan,0,0.24023428,-34.70769501,28.98814201,0.22690889,0,0,0,nan
128500,3,monitoring,1.54030550,-0.64855017,0.00000000,1,4,23.00000000,0,nan,nan,0,0.24192319,-29.32855988,33.77262878,0.34883651,0,0,0,nan
128600,3,monitoring,2.51503277,0.41750920,0.00000000,1,4,28.50000000,0,nan,nan,0,0.23291762,-36.99387741,20.85390472,0.05738106,0,0,0,nan
128700,3,monitoring,3.42718697,2.08848759,0.00000000,1,4,34.50000000,0,nan,nan,0,0.20799920,-44.65588760,33.94836426,0.27287531,0,0,0,nan
128800,3,monitoring,1.86451936,0.27229773,0.00000000,1,4,36.00000000,0,nan,nan,0,0.22270677,-29.54043007,30.28124046,0.23320797,0,0,0,nan
128900,3,monitoring,1.61483252,-0.15881652,0.00000000,1,4,30.50000000,0,nan,nan,0,0.19536601,-28.34266663,22.05434608,0.08523152,0,0,0,nan
129000,3,monitoring,4.58728790,1.39440876,0.00000000,1,3,13.00000000,0,nan,nan,0,0.21068809,-57.45408249,1.34187341,0.00858259,0,0,0,nan
129100,3,monitoring,1.84100044,0.27996974,0.00000000,1,4,135.50000000,0,nan,nan,0,0.24244799,-30.53294182,16.05810547,0.05925824,0,0,0,nan
129200,3,monitoring,1.19863176,0.21819175,0.00000000,1,3,47.00000000,0,nan,nan,0,0.21772424,-23.23901939,29.88644791,0.16026445,0,0,0,nan
129300,3,monitoring,2.93807864,0.75428040,0.00000000,1,4,110.00000000,0,nan,nan,0,0.18017309,-41.16225052,17.31591797,0.04681463,0,0,0,nan
129400,3,monitoring,2.20703244,1.33000380,0.00000000,1,4,40.50000000,0,nan,nan,0,0.20810540,-32.51711655,20.68572617,0.09430313,0,0,0,nan
129500,3,monitoring,2.62679315,1.37018175,0.00000000,1,3,103.00000000,0,nan,nan,0,0.20337616,-38.08188629,20.03796005,0.03744069,0,0,0,nan
129600,3,monitoring,0.66736168,-0.95073441,0.00000000,1,4,122.00000000,0,nan,nan,0,0.17097296,-18.46955490,30.58835602,0.16426833,0,0,0,nan
129700,3,monitoring,1.35410929,-0.33770878,0.00000000,1,4,55.50000000,0,nan,nan,0,0.19045080,-27.12917519,22.05953979,0.11142789,0,0,0,nan
129800,3,monitoring,1.10475862,-0.52632169,0.00000000,1,4,92.00000000,0,nan,nan,0,0.17111366,-22.30261803,28.29311371,0.18062091,0,0,0,nan
129900,3,monitoring,3.14576936,0.98744412,0.00000000,1,3,86.00000000,0,nan,nan,0,0.12601029,-45.15898514,22.94404602,0.09813144,0,0,0,nan
130000,3,monitoring,4.13681173,1.90154391,0.00000000,1,4,11.00000000,0,nan,nan,0,0.11593892,-53.35581589,1.31103575,0.00755639,0,0,0,nan
130100,3,monitoring,1.73614836,0.38825248,0.00000000,1,4,93.50000000,0,nan,nan,0,0.20955010,-27.19946480,24.68656731,0.10806310,0,0,0,nan
130200,3,monitoring,4.54514170,1.90121328,0.00000000,1,4,147.50000000,0,nan,nan,0,0.17366302,-56.12252045,15.22452831,0.04316115,0,0,0,nan
130300,3,monitoring,0.78611320,nan,nan,0,2,90.50000000,0,nan,nan,0,0.16210485,-22.04701233,22.85514450,0.14057499,0,0,0,nan
130400,3,monitoring,2.38547564,0.48362099,0.00000000,1,4,24.50000000,0,nan,nan,0,0.13293503,-35.26507568,19.12787628,0.05638831,0,0,0,nan
130500,3,monitoring,1.54521036,-0.05739832,0.00000000,1,4,54.50000000,0,nan,nan,0,0.10206623,-29.22166824,19.20997810,0.06925897,0,0,0,nan
130600,3,monitoring,2.02274013,2.26888727,0.00000000,1,4,33.00000000,0,nan,nan,0,0.07810959,-30.27720642,30.27407074,0.17962244,0,0,0,nan
