step,fast_slow_gap,fast_wins,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,warmup_remaining,predictor_nll
144400,-0.70616293,0,7.63773966,8.34390259,4.09366417,4.28896618,0.09738019,0.08785783,0,-7.12011251
144500,0.17035007,1,5.89207458,5.72172451,3.47172284,3.70005918,0.05134224,0.03476703,0,-4.25265610
144600,0.19055986,1,-1.12493873,-1.31549859,3.69040966,3.89434385,0.09735601,0.08316883,0,1.58704078
144700,-1.60821605,0,2.04635954,3.65457559,4.30149078,4.57794380,0.06513149,0.07820259,0,4.83615643
144800,1.59818029,1,-2.26025438,-3.85843468,3.82524610,3.87853241,0.02567113,0.02645361,0,2.50270462
144900,-1.34911346,0,9.34514999,10.69426346,4.25622368,4.43920326,0.05554172,0.05542922,0,-9.79745293
145000,0.12702370,1,-19.77935410,-19.90637779,3.21147633,3.18761373,0.04926186,0.04964277,0,19.52369944
145100,0.28086424,1,-5.75034523,-6.03120947,5.10805559,4.85433149,0.07412426,0.07743666,0,7.39710045
145200,0.04747987,1,0.13321686,0.08573699,4.35083866,4.23565722,0.04512711,0.05457459,0,1.17831242
145300,-0.62921619,0,1.01665211,1.64586830,4.10518312,4.18247652,0.06295688,0.06395067,0,1.74084622
145400,1.23337555,1,1.42031181,0.18693626,3.20528650,3.47108483,0.05412324,0.05785904,0,-0.74629155
145500,0.12781906,1,4.26398182,4.13616276,4.07532883,4.29862022,0.04328638,0.04239414,0,-3.52530567
145600,-0.12201881,0,5.69795561,5.81997442,3.36601377,3.57423353,0.05378873,0.04795606,0,-5.20803862
145700,-0.73642302,0,6.72585058,7.46227360,4.24294710,4.46532249,0.03712241,0.03104172,0,-4.80661853
145800,-1.47247767,0,1.12256241,2.59504008,4.71261311,4.89818335,0.08458314,0.07674988,0,1.96409822
145900,-0.78358841,0,5.48118877,6.26477718,4.29548073,4.31311226,0.07018119,0.06683394,0,-5.18929116
146000,-0.00828934,0,-27.41093063,-27.40264130,3.02740192,3.04576802,0.04752114,0.04629173,0,28.00446358
146100,-0.85759282,0,1.24793959,2.10553241,4.34363270,4.09062099,0.04737756,0.03722100,0,-1.02286724
146200,-1.34405637,0,0.47747755,1.82153392,3.84973264,3.71835923,0.02286190,0.03013068,0,-0.28548408
146300,0.59100103,1,-5.29382896,-5.88483000,4.99191284,4.81531286,0.11263042,0.10596222,0,5.89571071
146400,0.13056624,1,-0.76448357,-0.89504981,3.79926777,3.60458255,0.05066000,0.05157071,0,1.30005260
146500,-1.47729778,0,-6.83389473,-5.35659695,4.80883646,4.51107550,0.03821199,0.02906065,0,6.91682180
146600,-0.79175663,0,6.78977489,7.58153152,4.14754820,3.93439698,0.05159277,0.05013633,0,-6.40066743
146700,-1.06830645,0,-7.92557144,-6.85726500,4.21460199,4.12258577,0.07174496,0.06378138,0,11.19336009
146800,-0.09714222,0,1.59295702,1.69009924,4.04105949,3.84237170,0.07694039,0.04709677,0,0.56599257
146900,-0.35519123,0,8.76442146,9.11961269,4.43059301,4.37319422,0.04439160,0.03986114,0,-7.50219417
147000,0.19454384,1,-24.87136078,-25.06590462,2.83319950,2.81429720,0.04744704,0.04802978,0,25.74951077
147100,-0.86230826,0,3.50635839,4.36866665,4.72364616,4.32695436,0.04928482,0.04943291,0,-3.38604027
147200,0.04887295,1,5.06260967,5.01373672,3.97016811,3.77364087,0.04041152,0.04003927,0,-4.71164465
147300,-1.59029007,0,8.28038597,9.87067604,3.55790329,3.39792228,0.03994301,0.03163216,0,-8.07015920
147400,0.29135799,1,5.83397770,5.54261971,4.70581865,4.46927023,0.03287147,0.02720091,0,-5.24562502
147500,-0.40040779,0,3.50643063,3.90683842,4.28879213,4.04505253,0.05042318,0.04170421,0,-2.50229895
147600,-2.10744333,0,4.36280394,6.47024727,4.46199894,4.47147036,0.05311462,0.06348141,0,-2.41299949
147700,5.39903069,1,-16.76057243,-22.15960312,5.08309221,4.74858904,0.09292474,0.08427576,0,23.03709412
147800,0.90666389,1,-0.38216209,-1.28882599,4.30208254,3.91196012,0.07559660,0.05992584,0,1.72480591
147900,-0.91953301,0,-0.52858567,0.39094734,3.43136787,3.14131451,0.05435572,0.04820640,0,1.53400701
148000,0.51881409,1,-24.08208084,-24.60089493,2.82836485,2.79017901,0.03975182,0.04295523,0,25.29848194
148100,-1.21477890,0,7.15830231,8.37308121,4.82546711,4.73136806,0.03936359,0.04002692,0,-6.59955072
148200,-0.69935703,0,7.28411293,7.98346996,4.42229128,4.35023022,0.01966770,0.02461081,0,-5.53797340
148300,-0.57410479,0,4.70239878,5.27650356,3.83201218,3.70487046,0.04815308,0.05670516,0,-3.59046972
148400,0.04091167,1,6.69145775,6.65054607,4.38903332,4.50020075,0.05524568,0.05781267,0,-6.60803032
148500,0.43753529,1,-9.15531349,-9.59284878,4.04525757,4.04079771,0.07280922,0.08360628,0,11.92865348
148600,-0.76667690,0,9.39384747,10.16052437,3.50528908,3.63266659,0.03112618,0.02953906,0,-9.57587314
148700,-1.60486174,0,4.64298153,6.24784327,3.94906449,3.99652529,0.03144411,0.01841224,0,-4.40556169
148800,-1.06680870,0,8.32024097,9.38704967,3.64221072,3.83055210,0.04784269,0.04031352,0,-7.97989047
148900,-1.85015106,0,9.03391266,10.88406372,4.04989481,4.42095613,0.03104459,0.03304292,0,-7.54564552
149000,0.11311722,1,-26.22053337,-26.33365059,2.65716362,2.68199587,0.05595264,0.05619993,0,27.17084789
149100,-1.93348980,0,6.29272366,8.22621346,4.51024771,4.65106297,0.03942490,0.03689845,0,-6.36464524
149200,-1.66949177,0,-1.52311850,0.14637327,4.11250639,4.38983393,0.12026252,0.10932978,0,3.50405582
149300,-1.51260090,0,6.37188530,7.88448620,4.09893560,4.12187719,0.04333299,0.05166144,0,-6.31768656
149400,0.14067316,1,6.60836124,6.46768808,4.26033068,4.25117779,0.03665125,0.03585296,0,-5.37008798
149500,-3.79854107,0,2.09224796,5.89078903,4.14642620,4.21972847,0.06874769,0.06952351,0,-0.49250305
149600,0.22198606,1,1.79035378,1.56836772,3.14653182,3.09791398,0.03869516,0.03118650,0,-1.71177304
149700,-4.07240582,0,4.66706562,8.73947144,3.82418013,3.80500245,0.04376282,0.04297708,0,-2.15440758
149800,-2.67967033,0,2.15569401,4.83536434,4.29326010,4.35330200,0.04505106,0.04428385,0,-0.95966593
149900,-1.00971985,0,4.59952259,5.60924244,3.58809876,3.94909453,0.03303052,0.03472713,0,-3.67424321
