step,fast_slow_gap,fast_wins,p0_hat,p1_hat,bernoulli_llr,cusum_W,detector_active,regime_change,p0_update_enabled,initial_warmup_remaining,calibration_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
91400,1.59463048,1,0.41166078,0.61166078,0.00000000,0.00000000,0,0,0,0,3321,-1.06907368,-2.66370416,6.49530268,7.19080019,0.15430745,0.14846694,1.52443767
91500,0.77569270,1,0.43548387,0.63548387,0.00000000,0.00000000,0,0,0,0,3221,4.66893768,3.89324498,4.63130426,5.33356190,0.11587553,0.09997940,-2.35783315
91600,0.79666901,1,0.45363541,0.65363541,0.00000000,0.00000000,0,0,0,0,3121,2.11911631,1.32244730,5.12310362,6.15684271,0.07604153,0.06584399,-1.18945889
91700,0.33406436,1,0.47197197,0.67197197,0.00000000,0.00000000,0,0,0,0,3021,2.09010553,1.75604117,3.09566689,3.78756452,0.02948520,0.03216821,-0.98055728
91800,-1.49020767,0,0.48141087,0.68141087,0.00000000,0.00000000,0,0,0,0,2921,-4.77425098,-3.28404331,3.23087573,3.98747587,0.05782570,0.05043760,6.35076804
91900,0.71278858,1,0.48862602,0.68862602,0.00000000,0.00000000,0,0,0,0,2821,4.67895985,3.96617126,5.11086512,5.94201851,0.06995124,0.08588990,-4.02852885
92000,-0.15459442,0,0.49651871,0.69651871,0.00000000,0.00000000,0,0,0,0,2721,-35.36159515,-35.20700073,1.79765785,1.85053658,0.04014917,0.03756730,33.59515381
92100,0.47342491,1,0.50208507,0.70208507,0.00000000,0.00000000,0,0,0,0,2621,-6.69452286,-7.16794777,6.89389038,7.40699959,0.12295013,0.11579712,8.34057200
92200,-0.70234585,0,0.50120096,0.70120096,0.00000000,0.00000000,0,0,0,0,2521,-1.05429935,-0.35195351,4.77359724,5.20189571,0.04024531,0.03867436,2.16925128
92300,-1.35343170,0,0.50423403,0.70423403,0.00000000,0.00000000,0,0,0,0,2421,-6.18109703,-4.82766533,4.89097500,5.18845081,0.05478739,0.06544534,8.77836196
92400,-0.49240863,0,0.49444033,0.69444033,0.00000000,0.00000000,0,0,0,0,2321,-0.46373332,0.02867532,7.72006750,7.89607239,0.12495039,0.13221486,4.50944333
92500,-0.31836867,0,0.48534668,0.68534668,0.00000000,0.00000000,0,0,0,0,2221,-3.90689826,-3.58852959,5.18635368,5.15592670,0.06411571,0.06376418,6.02129960
92600,-0.57943654,0,0.47653554,0.67653554,0.00000000,0.00000000,0,0,0,0,2121,2.10488343,2.68431997,5.72651720,5.51027012,0.11783632,0.09167997,-0.87299438
92700,0.89286041,1,0.47064710,0.67064710,0.00000000,0.00000000,0,0,0,0,2021,-8.20150375,-9.09436417,6.14882660,6.17560768,0.06703863,0.06831649,9.00670528
92800,-0.51378345,0,0.46739832,0.66739832,0.00000000,0.00000000,0,0,0,0,1921,-0.95787287,-0.44408941,5.92136335,5.97322512,0.15427953,0.14871730,3.10793343
92900,0.62012720,1,0.46310194,0.66310194,0.00000000,0.00000000,0,0,0,0,1821,1.97909617,1.35896897,4.25457430,4.24758816,0.02354967,0.03780971,-1.37295675
93000,-0.13085747,0,0.45451789,0.65451789,0.00000000,0.00000000,0,0,0,0,1721,-26.11042786,-25.97957039,1.94321108,1.94914925,0.03665354,0.03714083,27.47038555
93100,0.69042587,1,0.46144791,0.66144791,0.00000000,0.00000000,0,0,0,0,1621,-23.23514175,-23.92556763,6.97698402,5.97620821,0.17464335,0.18108147,24.43951559
93200,-0.07353163,0,0.45740423,0.65740423,0.00000000,0.00000000,0,0,0,0,1521,-1.06114912,-0.98761749,7.81830025,6.84253788,0.10146546,0.12145535,1.76370955
93300,0.41841793,1,0.44886048,0.64886048,0.00000000,0.00000000,0,0,0,0,1421,-2.68409586,-3.10251379,6.28344679,5.81506920,0.07333910,0.06096556,3.24746984
93400,-0.67258930,0,0.44294213,0.64294213,0.00000000,0.00000000,0,0,0,0,1321,2.89138770,3.56397700,5.75414896,5.56421471,0.03094622,0.03382541,nan
93500,-0.54633760,0,0.43891522,0.63891522,0.00000000,0.00000000,0,0,0,0,1221,2.33133674,2.87767434,6.39614153,6.32116842,0.03390745,0.03434008,0.34716755
93600,0.12086225,1,0.43791688,0.63791688,0.00000000,0.00000000,0,0,0,0,1121,1.66450477,1.54364252,4.90035582,5.08114052,0.02221470,0.02875900,-1.08088525
93700,0.04685092,1,0.43921961,0.63921961,0.00000000,0.00000000,0,0,0,0,1021,3.18884993,3.14199901,4.66587591,4.92901707,0.05017284,0.04425472,-2.57756341
93800,-1.95955491,0,0.43972670,0.63972670,0.00000000,0.00000000,0,0,0,0,921,-1.99504590,-0.03549099,5.10171318,5.25295210,0.05180194,0.04873437,6.79707737
93900,-1.13657904,0,0.43854216,0.63854216,0.00000000,0.00000000,0,0,0,0,821,-0.94524860,0.19133043,5.25566339,5.62575150,0.02997196,0.02602220,1.62678556
94000,-0.14090729,0,0.43694742,0.63694742,0.00000000,0.00000000,0,0,0,0,721,-31.22023392,-31.07932663,1.91205299,1.94725585,0.02525938,0.02443193,30.74943161
94100,-1.40539074,0,0.43497044,0.63497044,0.00000000,0.00000000,0,0,0,0,621,2.26423311,3.66962385,5.45519924,5.71018028,0.11518267,0.08164433,-1.69424534
94200,-0.23211360,0,0.42907959,0.62907959,0.00000000,0.00000000,0,0,0,0,521,-2.62932277,-2.39720917,5.93129349,5.89913654,0.13239037,0.12431320,4.40825272
94300,-0.20155168,0,0.42322749,0.62322749,0.00000000,0.00000000,0,0,0,0,421,3.01898861,3.22054029,5.12420464,5.06199169,0.04866490,0.04297210,-1.40431046
94400,-1.10316181,0,0.42017880,0.62017880,0.00000000,0.00000000,0,0,0,0,321,-2.01014543,-0.90698361,5.82911873,5.75966454,0.04042421,0.05446498,5.13042863
94500,-0.37755251,0,0.41829929,0.61829929,0.00000000,0.00000000,0,0,0,0,221,-7.26086807,-6.88331556,5.79580069,6.02885485,0.13037269,0.13917939,8.11394946
94600,-0.89701617,0,0.41200490,0.61200490,0.00000000,0.00000000,0,0,0,0,121,-2.28197241,-1.38495624,3.91479015,3.91273212,0.06836440,0.05074231,3.48922825
94700,-0.29858041,0,0.40816327,0.60816327,0.00000000,0.00000000,0,0,0,0,21,2.55057359,2.84915400,5.20519066,5.51703453,0.08972862,0.09411250,-2.18054099
94800,-0.64424872,0,0.39961513,0.59961513,-0.40514464,0.00114370,1,0,1,0,0,-1.53065705,-0.88640833,5.86067486,6.21913624,0.17601112,0.17216288,1.83172643
94900,-0.91997623,0,0.37495162,0.57495162,-0.38562606,0.00000000,1,0,1,0,0,2.21687317,3.13684940,4.82031441,4.70196962,0.05885980,0.06468442,-1.24916458
95000,-0.31216049,0,0.35168519,0.55168519,-0.36888071,0.61646694,1,0,1,0,0,-31.99035072,-31.67819023,2.19129896,2.20701027,0.03278433,0.03025289,32.03744221
95100,-0.46447372,0,0.33583174,0.53583174,-0.35828840,0.00000000,1,0,1,0,0,-1.44771636,-0.98324263,4.57112885,4.58720207,0.09521496,0.08348054,2.80227524
95200,-1.68676591,0,0.31921188,0.51921188,-0.34782446,0.00000000,1,0,1,0,0,-0.27901459,1.40775132,4.72144651,4.50643921,0.06057845,0.07164714,1.38646195
95300,-0.88454604,0,0.30600878,0.50600878,-0.33994156,0.00000000,1,0,1,0,0,0.78175855,1.66630459,6.16877222,5.88145971,0.03329669,0.02216090,-0.43797541
95400,-1.22214222,0,0.29573899,0.49573899,-0.33405503,0.00000000,1,0,1,0,0,2.56547165,3.78761387,4.52835178,4.60385990,0.03911181,0.03899641,-1.22569291
95500,-1.26609421,0,0.28966105,0.48966105,-0.33066714,0.30730367,1,0,1,0,0,4.23611832,5.50221252,4.37096596,4.20254946,0.04124542,0.04554972,-3.93876702
95600,-2.20240998,0,0.28231563,0.48231563,-0.32666415,1.05704054,1,0,1,0,0,0.63341689,2.83582687,5.70616865,5.34207535,0.09925468,0.09827802,1.14840961
95700,-1.02230716,0,0.28296819,0.48296819,-0.32701580,0.20865300,1,0,1,0,0,1.61739540,2.63970256,5.37285805,4.96214724,0.10590521,0.07478937,-0.02474952
95800,-0.72396159,0,0.28671817,0.48671817,-0.32905154,3.28042986,1,0,1,0,0,3.49293637,4.21689796,4.07565689,3.72335482,0.02923282,0.03007234,-2.68407822
95900,-0.59454489,0,0.28763018,0.48763018,-0.32955052,0.00000000,1,0,1,0,0,-7.18687582,-6.59233093,6.05810452,5.77861691,0.08119345,0.08111200,8.33305407
96000,0.42628479,1,0.27951298,0.47951298,0.53972223,1.08052286,1,0,1,0,0,-34.92115784,-35.34744263,2.09649873,2.04871273,0.03644374,0.03509637,35.02255249
96100,-1.15942430,0,0.27795157,0.47795157,-0.32433185,0.00000000,1,0,1,0,0,3.10264730,4.26207161,6.18135023,5.54070568,0.13313967,0.13325642,-2.97491699
96200,-1.34938717,0,0.26970414,0.46970414,-0.32001466,0.00000000,1,0,1,0,0,2.15216517,3.50155234,3.90359545,3.53303647,0.03398351,0.02827864,-2.45464766
96300,-0.28905535,0,0.25710046,0.45710046,-0.31363653,0.00000000,1,0,1,0,0,-2.30416894,-2.01511359,5.96321630,5.68676186,0.03744219,0.03527756,2.66833824
96400,-1.53636098,0,0.24122299,0.44122299,-0.30595746,0.00000000,1,0,1,0,0,-0.22900462,1.30735636,5.82987356,5.72107267,0.15985082,0.17804354,1.52986614
96500,-0.89104128,0,0.22965996,0.42965996,-0.30059928,0.00000000,1,0,1,0,0,3.97729921,4.86834049,5.11359596,4.97565889,0.13761397,0.10480275,-4.09087944
96600,-2.06801915,0,0.22100538,0.42100538,-0.29671095,0.00000000,1,0,1,0,0,-0.54403424,1.52398491,5.31253147,5.32562494,0.05287845,0.06032427,2.22357252
96700,-0.26012135,0,0.21056377,0.41056377,-0.29215252,0.00000000,1,0,1,0,0,2.84817386,3.10829520,4.68426037,4.48637581,0.05548967,0.04104142,-2.71691680
96800,-0.38236666,0,0.21347505,0.41347505,-0.29340924,0.16008070,1,0,1,0,0,-2.57593632,-2.19356966,5.74718571,5.57963133,0.20193855,0.24064827,3.19420201
96900,-1.69825721,0,0.20731824,0.40731824,-0.29076423,0.00000000,1,0,1,0,0,0.81204152,2.51029873,4.52559662,4.23259306,0.02540188,0.01978192,2.02112985
97000,0.30037689,1,0.20380013,0.40380013,0.68378026,0.89605923,1,0,1,0,0,-21.55526543,-21.85564232,2.08541441,2.13520789,0.04107226,0.04319916,21.98853938
97100,-2.68141866,0,0.21465943,0.41465943,-0.29392362,7.81752169,1,0,1,0,0,-2.61888814,0.06253052,4.18849373,4.03236485,0.10232919,0.05069346,2.86202486
97200,-0.51172018,0,0.21147768,0.41147768,-0.29254586,0.00000000,1,0,1,0,0,-2.03057075,-1.51885056,6.85378551,6.51421785,0.15381554,0.17348777,2.22594184
97300,-0.09353876,0,0.22294212,0.42294212,-0.29757226,4.37698243,1,0,1,0,0,-1.40714216,-1.31360340,6.70779181,6.23114347,0.16475545,0.19176239,4.39495198
97400,-0.64263892,0,0.23166318,0.43166318,-0.30151397,5.85786465,1,0,1,0,0,-3.35239029,-2.70975137,6.57251883,6.34040642,0.11741665,0.11556792,3.27419400
97500,-1.57391262,0,0.23462361,0.43462361,-0.30287604,4.26125091,1,0,1,0,0,-1.84807706,-0.27416444,7.12262392,6.73593378,0.14052683,0.13756314,3.70610909
97600,-0.59111977,0,0.23042135,0.43042135,-0.30094628,0.02394703,1,0,1,0,0,-4.73560333,-4.14448357,4.80155611,4.44668484,0.02571532,0.01884575,5.43047825
97700,-1.08164525,0,0.23131690,0.43131690,-0.30135545,0.97127895,1,0,1,0,0,2.71052933,3.79217458,7.02286720,6.36473513,0.09113951,0.08586897,-2.29137778
97800,0.23460197,1,0.23317784,0.43317784,0.61934694,0.61934694,1,0,1,0,0,-2.17144799,-2.40604997,4.37865162,3.99540877,0.08275912,0.07787582,1.90543807
97900,-0.05086613,0,0.24237404,0.44237404,-0.30650139,1.49186983,1,0,1,0,0,2.30277681,2.35364294,6.02796507,5.57609987,0.05465697,0.07501035,-0.91461297
98000,0.28114891,1,0.24283244,0.44283244,0.60081980,1.49010143,1,0,1,0,0,-20.48574638,-20.76689529,2.13353443,2.10476184,0.04901375,0.04502073,21.03130531
98100,1.72058678,1,0.25631727,0.45631727,0.57677233,38.97770149,1,0,0,0,0,-17.36233711,-19.08292389,8.82745552,8.08134460,0.11350474,0.12904353,17.98240318
98200,-0.34364522,0,0.25631727,0.45631727,-0.31324864,37.02352901,1,0,0,0,0,-1.62416232,-1.28051710,6.63074684,6.06597900,0.07538494,0.09223732,2.98624984
98300,-0.72372460,0,0.25631727,0.45631727,-0.31324864,19.93900003,1,0,0,0,0,1.70772743,2.43145204,6.59961939,6.11284399,0.03176998,0.03056832,-1.57202673
98400,-0.81879139,0,0.24943734,0.44943734,-0.30988236,0.25449053,1,0,1,0,0,-16.72291756,-15.90412617,3.75129437,3.44219756,0.02671765,0.02248550,21.77762794
98500,-0.12448549,0,0.23232209,0.43232209,-0.30181606,0.00000000,1,0,1,0,0,-2.61706018,-2.49257469,7.01357651,6.68448830,0.18814175,0.16968986,2.38626873
98600,-0.54530954,0,0.21874040,0.41874040,-0.29571002,0.00000000,1,0,1,0,0,1.50386477,2.04917431,5.01564837,4.76269341,0.03602432,0.02993095,-1.48143701
98700,0.09709358,1,0.21388227,0.41388227,0.66015583,0.66015583,1,0,1,0,0,-1.34970999,-1.44680357,4.77813911,4.68550682,0.02507979,0.01999594,2.01143426
98800,-0.25471640,0,0.20581002,0.40581002,-0.29012360,0.39071728,1,0,1,0,0,-5.58280659,-5.32809019,4.96818113,5.08078241,0.05574718,0.05324721,5.08905911
98900,-0.19792628,0,0.20230888,0.40230888,-0.28864736,0.00000000,1,0,1,0,0,2.85437989,3.05230618,5.26212311,5.43004227,0.02755351,0.02266645,-1.89197544
99000,0.08096504,1,0.20499936,0.40499936,0.68087864,2.36128764,1,0,1,0,0,-25.10172462,-25.18268967,1.91894281,1.93621314,0.03747698,0.03797963,25.57833862
99100,-7.49291992,0,0.21628074,0.41628074,-0.29463072,16.83964490,1,0,0,0,0,-10.69881058,-3.20589042,5.26809978,6.09440422,0.06337232,0.06488691,12.42491849
99200,-4.84539413,0,0.20044487,0.40044487,-0.28786756,0.00000000,1,0,1,0,0,-5.34757137,-0.50217736,4.17783928,4.64510202,0.09776030,0.08003512,5.07193584
99300,-3.68736124,0,0.18136095,0.38136095,-0.28012128,0.00000000,1,0,1,0,0,-1.43159235,2.25576878,3.26016951,3.62245464,0.06013228,0.04942526,1.30275185
99400,-1.92793274,0,0.16409396,0.36409396,-0.27346540,0.00000000,1,0,1,0,0,-0.05513787,1.87279487,4.07925653,4.38321686,0.02638532,0.02355466,-0.67579871
99500,-2.99731040,0,0.15134487,0.35134487,-0.26875171,0.00000000,1,0,1,0,0,-5.31467772,-2.31736732,5.67423439,6.18987274,0.06423964,0.06192257,6.37056073
99600,0.04621959,1,0.16073556,0.36073556,0.80838464,11.05467485,1,0,0,0,0,-3.94598079,-3.99220037,5.24313784,5.35399580,0.10496610,0.10191263,4.29821968
99700,0.52309346,1,0.16073556,0.36073556,0.80838464,55.15300137,1,0,0,0,0,2.70055509,2.17746162,3.81308317,3.95604277,0.02555317,0.02188459,-3.04121482
99800,-0.18144202,0,0.50000000,0.70000000,0.00000000,0.00000000,0,0,0,0,4975,3.45901489,3.64045691,4.49238300,4.54695320,0.04935400,0.05014700,-4.30714305
99900,0.40925431,1,0.52777778,0.72777778,0.00000000,0.00000000,0,0,0,0,4875,-2.74016857,-3.14942288,4.92545128,4.98939085,0.07814026,0.07103531,2.28006554
100000,0.01724243,1,0.63114754,0.83114754,0.00000000,0.00000000,0,0,0,0,4775,-33.56916046,-33.58640289,1.96151686,1.97606611,0.03605064,0.03739460,34.10083542
100100,4.16080666,1,0.65116279,0.85116279,0.00000000,0.00000000,0,0,0,0,4675,-18.31217575,-22.47298241,4.84501743,4.05393791,0.09733898,0.08509800,18.40957324
100200,5.89200974,1,0.69144144,0.89144144,0.00000000,0.00000000,0,0,0,0,4575,-18.07295418,-23.96496391,4.60532284,3.72366929,0.05852898,0.04538743,19.76103830
100300,56.15609360,1,0.73897059,0.93897059,0.00000000,0.00000000,0,0,0,0,4475,-5.76575994,-61.92185211,8.55417824,6.02243900,0.03392936,0.04147850,7.71526750
100400,45.93606186,1,0.77173913,0.97173913,0.00000000,0.00000000,0,0,0,0,4375,-5.86187077,-51.79793167,8.72448921,5.65475512,0.10632624,0.10779268,6.18868268
100500,23.22655106,1,0.79973118,0.99500000,0.00000000,0.00000000,0,0,0,0,4275,-7.37441635,-30.60096741,9.57761097,5.82968903,0.07269678,0.04387731,6.62408924
100600,12.79407310,1,0.81042654,0.99500000,0.00000000,0.00000000,0,0,0,0,4175,-10.04626656,-22.84033966,17.91407013,10.33151340,0.16563624,0.16389309,11.51610724
100700,4.61317158,1,0.81885593,0.99500000,0.00000000,0.00000000,0,0,0,0,4075,-10.42261600,-15.03578758,9.47001266,5.81661320,0.08180927,0.05196650,11.22203636
100800,-0.01633263,0,0.82662835,0.99500000,0.00000000,0.00000000,0,0,0,0,3975,-11.73220825,-11.71587563,27.17385292,20.78164673,0.19385821,0.23145801,10.68010855
100900,19.11241150,1,0.83391608,0.99500000,0.00000000,0.00000000,0,0,0,0,3875,-14.26899338,-33.38140488,15.53642082,11.67187405,0.05422637,0.08321878,14.94203536
101000,0.63999939,1,0.83922830,0.99500000,0.00000000,0.00000000,0,0,0,0,3775,-37.77115631,-38.41115570,2.72863340,2.50731564,0.06452429,0.06908132,37.88351440
101100,6.62615585,1,0.82961310,0.99500000,0.00000000,0.00000000,0,0,0,0,3675,-21.00241089,-27.62856674,28.21904755,19.50227547,0.20032001,0.23546307,24.86739540
101200,4.55393219,1,0.82825485,0.99500000,0.00000000,0.00000000,0,0,0,0,3575,-5.84325123,-10.39718342,10.05114079,7.51773405,0.05575855,0.06869221,6.10839891
101300,5.29480934,1,0.82383420,0.99500000,0.00000000,0.00000000,0,0,0,0,3475,-10.74199295,-16.03680229,15.30059147,12.54039383,0.10780021,0.14778185,10.88847637
101400,-0.94424438,0,0.82238443,0.99500000,0.00000000,0.00000000,0,0,0,0,3375,-10.99871826,-10.05447388,13.11534309,11.39139462,0.09709175,0.11729802,10.90222454
101500,4.55451584,1,0.81479358,0.99500000,0.00000000,0.00000000,0,0,0,0,3275,-17.41514206,-21.96965790,13.01442528,11.63372803,0.09533020,0.10993258,22.90286255
101600,3.07689667,1,0.80965293,0.99500000,0.00000000,0.00000000,0,0,0,0,3175,-18.72612381,-21.80302048,17.96569824,16.51013947,0.20456089,0.19228233,21.99764442
101700,0.28933525,1,0.80401235,0.99500000,0.00000000,0.00000000,0,0,0,0,3075,-9.52286625,-9.81220150,17.88644791,16.74691772,0.15220049,0.14492278,10.18917910
101800,3.91254997,1,0.79892368,0.99500000,0.00000000,0.00000000,0,0,0,0,2975,-12.74276161,-16.65531158,11.80410767,10.89535141,0.10021847,0.10226353,13.77565829
101900,-1.59020138,0,0.79197761,0.99197761,0.00000000,0.00000000,0,0,0,0,2875,-7.55361557,-5.96341419,12.82811356,11.13760853,0.16636449,0.17554523,7.55044389
102000,0.14406395,1,0.78208556,0.98208556,0.00000000,0.00000000,0,0,0,0,2775,-26.50949287,-26.65355682,2.57708240,2.53857470,0.03675003,0.03633206,27.09055773
102100,-1.79747105,0,0.77431741,0.97431741,0.00000000,0.00000000,0,0,0,0,2675,-12.28797913,-10.49050808,20.24908066,17.72887802,0.20732164,0.18741158,14.72082853
102200,-3.11714554,0,0.76718494,0.96718494,0.00000000,0.00000000,0,0,0,0,2575,-14.81842518,-11.70127964,13.51341915,15.04881763,0.12980196,0.11390895,16.69611788
102300,0.69915628,1,0.76375786,0.96375786,0.00000000,0.00000000,0,0,0,0,2475,-6.28639030,-6.98554659,10.23748779,9.70970345,0.07084084,0.06740279,7.25354354
102400,12.91710854,1,0.76588502,0.96588502,0.00000000,0.00000000,0,0,0,0,2375,-8.75084114,-21.66794968,7.25264168,6.71238708,0.02133252,0.02678818,9.19338020
102500,3.01086617,1,0.77441691,0.97441691,0.00000000,0.00000000,0,0,0,0,2275,-16.61713409,-19.62800026,11.45694542,11.76932812,0.11755659,0.17868811,18.52578878
102600,2.82734489,1,0.77426160,0.97426160,0.00000000,0.00000000,0,0,0,0,2175,-4.87935162,-7.70669651,10.40218449,10.04668808,0.07578637,0.10177444,5.09548140
102700,1.89708996,1,0.76766304,0.96766304,0.00000000,0.00000000,0,0,0,0,2075,-14.07199478,-15.96908474,8.48097229,8.78719902,0.11463645,0.13991481,15.68970942
102800,6.41353130,1,0.76675427,0.96675427,0.00000000,0.00000000,0,0,0,0,1975,-12.89725971,-19.31079102,10.56450272,10.27948284,0.27754945,0.35789955,13.93924904
102900,9.33185196,1,0.76908397,0.96908397,0.00000000,0.00000000,0,0,0,0,1875,-10.57847977,-19.91033173,11.55728054,11.40219879,0.10667144,0.14130552,11.31811714
103000,-0.18410301,0,0.77157830,0.97157830,0.00000000,0.00000000,0,0,0,0,1775,-31.99406433,-31.80996132,2.16013718,2.18537045,0.02968501,0.03377022,32.54424047
103100,2.69105339,1,0.77003589,0.97003589,0.00000000,0.00000000,0,0,0,0,1675,-9.69093895,-12.38199234,9.89307785,9.41049004,0.04008001,0.05816585,11.14132309
103200,2.16999340,1,0.77351916,0.97351916,0.00000000,0.00000000,0,0,0,0,1575,-5.50618267,-7.67617607,10.15616894,11.15240765,0.07549363,0.06537560,5.07497327
103300,6.56428909,1,0.77737020,0.97737020,0.00000000,0.00000000,0,0,0,0,1475,-11.34337997,-17.90766907,5.92606306,6.87249517,0.15522252,0.22134332,11.48297691
103400,5.49312258,1,0.78183315,0.98183315,0.00000000,0.00000000,0,0,0,0,1375,-2.44917011,-7.94229269,6.58337641,7.23012018,0.03374872,0.03527818,2.57973999
103500,4.18719196,1,0.78712607,0.98712607,0.00000000,0.00000000,0,0,0,0,1275,1.39125323,-2.79593873,5.37111664,7.77906227,0.02800982,0.03384924,-1.16618037
103600,4.10236120,1,0.79240375,0.99240375,0.00000000,0.00000000,0,0,0,0,1175,-2.29582453,-6.39818573,6.48422194,8.89710617,0.04800364,0.03673930,3.67044409
103700,2.12071943,1,0.79690669,0.99500000,0.00000000,0.00000000,0,0,0,0,1075,-1.54301453,-3.66373396,3.85176682,5.76426601,0.08816990,0.05074863,2.58783215
103800,4.05891180,1,0.79995054,0.99500000,0.00000000,0.00000000,0,0,0,0,975,-1.44186974,-5.50078154,5.40182161,7.90915585,0.06788591,0.06048794,1.65211850
103900,1.03518486,1,0.80381274,0.99500000,0.00000000,0.00000000,0,0,0,0,875,-5.35266972,-6.38785458,4.95665693,7.17083740,0.03491463,0.04332319,5.75753939
104000,-1.61339188,0,0.80772856,0.99500000,0.00000000,0.00000000,0,0,0,0,775,-24.98802185,-23.37462997,1.94550264,2.22215796,0.04209654,0.03672546,25.59847145
104100,-0.64912176,0,0.79834254,0.99500000,0.00000000,0.00000000,0,0,0,0,675,-5.64845991,-4.99933815,5.46918917,6.73848534,0.05616644,0.04194153,6.11523008
104200,3.31421471,1,0.79905491,0.99500000,0.00000000,0.00000000,0,0,0,0,575,-9.31077576,-12.62499046,3.98134875,4.83968449,0.04803660,0.04144063,11.87025714
104300,1.74933028,1,0.80061620,0.99500000,0.00000000,0.00000000,0,0,0,0,475,-2.77008605,-4.51941633,6.85347176,7.99879646,0.15980285,0.13775155,2.60925090
104400,1.91845918,1,0.80254091,0.99500000,0.00000000,0.00000000,0,0,0,0,375,-1.17848325,-3.09694242,5.14791012,6.32081938,0.12929243,0.07858992,1.59175950
104500,3.40447164,1,0.80522766,0.99500000,0.00000000,0.00000000,0,0,0,0,275,2.47277641,-0.93169522,4.24326849,5.63699579,0.02805128,0.02461523,-2.42566236
104600,1.22163963,1,0.80759703,0.99500000,0.00000000,0.00000000,0,0,0,0,175,-10.54346275,-11.76510239,3.96237946,5.70560217,0.04873337,0.02645864,19.32602310
104700,1.42404211,1,0.80784790,0.99500000,0.00000000,0.00000000,0,0,0,0,75,-1.93074429,-3.35478640,4.30359411,5.90033102,0.01826974,0.01833294,2.85607305
104800,3.10298347,1,0.81291323,0.99500000,0.20211836,5.12273718,1,0,1,0,0,-0.56109607,-3.66407967,6.66586161,8.11954784,0.17472887,0.12849548,0.51842794
104900,1.10243201,1,0.81167601,0.99500000,0.20364148,0.20364148,1,0,1,0,0,0.38113475,-0.72129726,3.79535127,5.33249140,0.04454616,0.04225130,0.18946346
105000,-1.40073204,0,0.81143661,0.99500000,-3.62999632,0.00000000,1,0,1,0,0,-30.64014244,-29.23941040,1.67009401,1.79946852,0.03060457,0.02713384,30.66763560
